,Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,EducationField,EmployeeNumber,Gender,HourlyRate,JobLevel,JobRole,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,OverTime,PercentSalaryHike,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,education_level,environmental_satiscation,job_involvement_label,job_satisfaction_label,performance_rating_label,relationship_satisfaction_label,work_life_balance_label
387,40,No,Travel_Rarely,759,Sales,2,Marketing,516,Female,46,2,Sales Executive,Divorced,5715,22553,7,No,12,80,2,8,5,5,4,1,3,College,Very High,High,Medium,Excellent,High,Better
388,42,No,Travel_Rarely,201,Research & Development,1,Life Sciences,517,Female,95,1,Laboratory Technician,Divorced,2576,20490,3,No,16,80,1,8,5,5,2,1,2,Master,Medium,High,Low,Excellent,Medium,Better
389,37,No,Travel_Rarely,1305,Research & Development,10,Life Sciences,518,Male,49,2,Manufacturing Director,Single,4197,21123,2,Yes,12,80,0,18,2,1,0,0,1,Master,High,High,Medium,Excellent,Very High,Good
390,43,No,Travel_Rarely,982,Research & Development,12,Life Sciences,520,Male,59,4,Research Director,Divorced,14336,4345,1,No,11,80,1,25,3,25,10,3,9,Bachelor,Low,Medium,Medium,Excellent,High,Better
391,40,No,Travel_Rarely,555,Research & Development,2,Medical,521,Female,78,2,Laboratory Technician,Married,3448,13436,6,No,22,80,1,20,3,1,0,0,0,Bachelor,Medium,Medium,High,Outstanding,Medium,Better
392,54,No,Travel_Rarely,821,Research & Development,5,Medical,522,Male,86,5,Research Director,Married,19406,8509,4,No,11,80,1,24,4,4,2,1,2,College,Low,High,Low,Excellent,High,Good
393,34,No,Non-Travel,1381,Sales,4,Marketing,523,Female,72,2,Sales Executive,Married,6538,12740,9,No,15,80,1,6,3,3,2,1,2,Master,High,High,High,Excellent,Low,Better
394,31,No,Travel_Rarely,480,Research & Development,7,Medical,524,Female,31,2,Manufacturing Director,Married,4306,4156,1,No,12,80,1,13,5,13,10,3,12,College,Medium,High,Low,Excellent,Medium,Bad
395,43,No,Travel_Frequently,313,Research & Development,21,Medical,525,Male,61,1,Laboratory Technician,Married,2258,15238,7,No,20,80,1,8,1,3,2,1,2,Bachelor,Very High,High,Very High,Outstanding,Low,Better
396,43,No,Travel_Rarely,1473,Research & Development,8,Other,526,Female,74,2,Healthcare Representative,Divorced,4522,2227,4,Yes,14,80,0,8,3,5,2,0,2,Master,High,High,High,Excellent,Very High,Better
397,25,No,Travel_Rarely,891,Sales,4,Life Sciences,527,Female,99,2,Sales Executive,Single,4487,12090,1,Yes,11,80,0,5,3,5,4,1,3,College,Medium,Medium,Very High,Excellent,Medium,Better
398,37,No,Non-Travel,1063,Research & Development,25,Medical,529,Female,72,2,Research Scientist,Married,4449,23866,3,Yes,15,80,2,15,2,13,11,10,7,Doctor,Medium,High,High,Excellent,Low,Better
399,31,No,Travel_Rarely,329,Research & Development,1,Life Sciences,530,Male,98,1,Laboratory Technician,Married,2218,16193,1,No,12,80,1,4,3,4,2,3,2,College,Very High,Medium,Low,Excellent,High,Better
400,39,No,Travel_Frequently,1218,Research & Development,1,Life Sciences,531,Male,52,5,Manager,Divorced,19197,8213,1,Yes,14,80,1,21,3,21,8,1,6,Below College,Medium,High,High,Excellent,High,Better
401,56,No,Travel_Frequently,906,Sales,6,Life Sciences,532,Female,86,4,Sales Executive,Married,13212,18256,9,No,11,80,3,36,0,7,7,7,7,Bachelor,High,Very High,Low,Excellent,Very High,Good
402,30,No,Travel_Rarely,1082,Sales,12,Technical Degree,533,Female,83,2,Sales Executive,Single,6577,19558,0,No,11,80,0,6,6,5,4,4,4,Bachelor,Medium,High,High,Excellent,Medium,Better
403,41,No,Travel_Rarely,645,Sales,1,Marketing,534,Male,49,3,Sales Executive,Married,8392,19566,1,No,16,80,1,10,2,10,7,0,7,Bachelor,Medium,Very High,Low,Excellent,High,Better
404,28,No,Travel_Rarely,1300,Research & Development,17,Medical,536,Male,79,2,Laboratory Technician,Divorced,4558,13535,1,No,12,80,1,10,2,10,0,1,8,College,High,High,Low,Excellent,Very High,Better
405,25,Yes,Travel_Rarely,688,Research & Development,3,Medical,538,Male,91,1,Laboratory Technician,Married,4031,9396,5,No,13,80,1,6,5,2,2,0,2,Bachelor,Low,High,Low,Excellent,High,Better
406,52,No,Travel_Rarely,319,Research & Development,3,Medical,543,Male,39,3,Manufacturing Director,Married,7969,19609,2,Yes,14,80,0,28,4,5,4,0,4,Bachelor,Very High,Medium,High,Excellent,High,Better
407,45,No,Travel_Rarely,192,Research & Development,10,Life Sciences,544,Male,69,1,Research Scientist,Married,2654,9655,3,No,21,80,2,8,3,2,2,0,2,College,Low,High,Very High,Outstanding,Very High,Good
408,52,No,Travel_Rarely,1490,Research & Development,4,Life Sciences,546,Female,30,4,Manager,Married,16555,10310,2,No,13,80,0,31,2,5,2,1,4,College,Very High,High,Very High,Excellent,Very High,Bad
409,42,No,Travel_Frequently,532,Research & Development,29,Life Sciences,547,Female,92,2,Research Scientist,Divorced,4556,12932,2,No,11,80,1,19,3,5,4,0,2,College,Low,High,High,Excellent,Medium,Better
410,30,No,Travel_Rarely,317,Research & Development,2,Life Sciences,548,Female,43,2,Manufacturing Director,Single,6091,24793,2,No,20,80,0,11,2,5,4,0,2,Bachelor,High,Low,Very High,Outstanding,High,Better
411,60,No,Travel_Rarely,422,Research & Development,7,Life Sciences,549,Female,41,5,Manager,Married,19566,3854,5,No,11,80,0,33,5,29,8,11,10,Bachelor,Low,High,Low,Excellent,Very High,Bad
412,46,No,Travel_Rarely,1485,Research & Development,18,Medical,550,Female,87,2,Manufacturing Director,Divorced,4810,26314,2,No,14,80,1,19,5,10,7,0,8,Bachelor,High,High,High,Excellent,High,Good
413,42,No,Travel_Frequently,1368,Research & Development,28,Technical Degree,551,Female,88,2,Healthcare Representative,Married,4523,4386,0,No,11,80,3,7,4,6,5,0,4,Master,Very High,Medium,Very High,Excellent,Very High,Best
414,24,Yes,Travel_Rarely,1448,Sales,1,Technical Degree,554,Female,62,1,Sales Representative,Single,3202,21972,1,Yes,16,80,0,6,4,5,3,1,4,Below College,Low,High,Medium,Excellent,Medium,Better
415,34,Yes,Travel_Frequently,296,Sales,6,Marketing,555,Female,33,1,Sales Representative,Divorced,2351,12253,0,No,16,80,1,3,3,2,2,1,0,College,Very High,Low,High,Excellent,Very High,Good
416,38,No,Travel_Frequently,1490,Research & Development,2,Life Sciences,556,Male,42,1,Laboratory Technician,Married,1702,12106,1,Yes,23,80,1,1,3,1,0,0,0,College,Very High,High,Very High,Outstanding,High,Better
417,40,No,Travel_Rarely,1398,Sales,2,Life Sciences,558,Female,79,5,Manager,Married,18041,13022,0,No,14,80,0,21,2,20,15,1,12,Master,High,High,High,Excellent,Very High,Better
418,26,No,Travel_Rarely,1349,Research & Development,23,Life Sciences,560,Female,90,1,Research Scientist,Divorced,2886,3032,1,No,22,80,2,3,3,3,2,0,2,Bachelor,Low,High,Very High,Outstanding,Medium,Bad
419,30,No,Non-Travel,1400,Research & Development,3,Life Sciences,562,Male,53,1,Laboratory Technician,Married,2097,16734,4,No,15,80,1,9,3,5,3,1,4,Bachelor,High,High,Very High,Excellent,High,Bad
420,29,No,Travel_Rarely,986,Research & Development,3,Medical,564,Male,93,3,Research Director,Married,11935,21526,1,No,18,80,0,10,2,10,2,0,7,Master,Medium,Medium,High,Excellent,High,Better
421,29,Yes,Travel_Rarely,408,Research & Development,25,Technical Degree,565,Female,71,1,Research Scientist,Married,2546,18300,5,No,16,80,0,6,2,2,2,1,1,Doctor,High,Medium,Medium,Excellent,Medium,Best
422,19,Yes,Travel_Rarely,489,Human Resources,2,Technical Degree,566,Male,52,1,Human Resources,Single,2564,18437,1,No,12,80,0,1,3,1,0,0,0,College,Low,Medium,Very High,Excellent,High,Best
423,30,No,Non-Travel,1398,Sales,22,Other,567,Female,69,3,Sales Executive,Married,8412,2890,0,No,11,80,0,10,3,9,8,7,8,Master,High,High,Low,Excellent,High,Better
424,57,No,Travel_Rarely,210,Sales,29,Marketing,568,Male,56,4,Manager,Divorced,14118,22102,3,No,12,80,1,32,3,1,0,0,0,Bachelor,Low,Medium,Very High,Excellent,High,Good
425,50,No,Travel_Rarely,1099,Research & Development,29,Life Sciences,569,Male,88,4,Manager,Married,17046,9314,0,No,15,80,1,28,2,27,10,15,7,Master,Medium,Medium,High,Excellent,Medium,Better
426,30,No,Non-Travel,1116,Research & Development,2,Medical,571,Female,49,1,Laboratory Technician,Single,2564,7181,0,No,14,80,0,12,2,11,7,6,7,Bachelor,High,High,Very High,Excellent,High,Good
427,60,No,Travel_Frequently,1499,Sales,28,Marketing,573,Female,80,3,Sales Executive,Married,10266,2845,4,No,19,80,0,22,5,18,13,13,11,Bachelor,High,Medium,Low,Excellent,Very High,Best
428,47,No,Travel_Rarely,983,Research & Development,2,Medical,574,Female,65,2,Manufacturing Director,Divorced,5070,7389,5,No,13,80,3,20,2,5,0,0,4,College,Low,High,Very High,Excellent,High,Better
429,46,No,Travel_Rarely,1009,Research & Development,2,Life Sciences,575,Male,51,4,Research Director,Married,17861,2288,6,No,13,80,0,26,2,3,2,0,1,Bachelor,Low,High,High,Excellent,High,Bad
430,35,No,Travel_Rarely,144,Research & Development,22,Life Sciences,577,Male,46,1,Laboratory Technician,Single,4230,19225,0,No,15,80,0,6,2,5,4,4,3,Bachelor,Very High,Low,High,Excellent,High,Better
431,54,No,Travel_Rarely,548,Research & Development,8,Life Sciences,578,Female,42,2,Laboratory Technician,Single,3780,23428,7,No,11,80,0,19,3,1,0,0,0,Master,High,High,High,Excellent,High,Better
432,34,No,Travel_Rarely,1303,Research & Development,2,Life Sciences,579,Male,62,1,Research Scientist,Divorced,2768,8416,3,No,12,80,1,14,3,7,3,5,7,Master,Very High,Medium,High,Excellent,High,Better
433,46,No,Travel_Rarely,1125,Sales,10,Marketing,580,Female,94,3,Sales Executive,Married,9071,11563,2,Yes,19,80,1,15,3,3,2,1,2,Bachelor,High,Medium,Very High,Excellent,High,Better
434,31,No,Travel_Rarely,1274,Research & Development,9,Life Sciences,581,Male,33,3,Manufacturing Director,Divorced,10648,14394,1,No,25,80,1,13,6,13,8,0,8,Below College,High,High,Medium,Outstanding,Very High,Best
435,33,Yes,Travel_Rarely,1277,Research & Development,15,Medical,582,Male,56,3,Manager,Married,13610,24619,7,Yes,12,80,0,15,2,7,6,7,7,Below College,Medium,High,High,Excellent,Very High,Best
436,33,Yes,Travel_Rarely,587,Research & Development,10,Medical,584,Male,38,1,Laboratory Technician,Divorced,3408,6705,7,No,13,80,3,8,2,4,3,1,3,Below College,Low,Low,Very High,Excellent,Low,Better
437,30,No,Travel_Rarely,413,Sales,7,Marketing,585,Male,57,1,Sales Representative,Single,2983,18398,0,No,14,80,0,4,3,3,2,1,2,Below College,Very High,High,Medium,Excellent,Low,Better
438,35,No,Travel_Rarely,1276,Research & Development,16,Life Sciences,586,Male,72,3,Healthcare Representative,Married,7632,14295,4,Yes,12,80,0,10,2,8,7,0,0,Bachelor,Very High,High,High,Excellent,High,Better
439,31,Yes,Travel_Frequently,534,Research & Development,20,Life Sciences,587,Male,66,3,Healthcare Representative,Married,9824,22908,3,No,12,80,0,12,2,1,0,0,0,Bachelor,Low,High,High,Excellent,Low,Better
440,34,Yes,Travel_Frequently,988,Human Resources,23,Human Resources,590,Female,43,3,Human Resources,Divorced,9950,11533,9,Yes,15,80,3,11,2,3,2,0,2,Bachelor,Medium,High,Low,Excellent,High,Better
441,42,No,Travel_Frequently,1474,Research & Development,5,Other,591,Male,97,1,Laboratory Technician,Married,2093,9260,4,No,17,80,1,8,4,2,2,2,0,College,Medium,High,High,Excellent,Very High,Better
442,36,No,Non-Travel,635,Sales,10,Medical,592,Male,32,3,Sales Executive,Single,9980,15318,1,No,14,80,0,10,3,10,3,9,7,Master,Medium,High,Very High,Excellent,Very High,Good
443,22,Yes,Travel_Frequently,1368,Research & Development,4,Technical Degree,593,Male,99,1,Laboratory Technician,Single,3894,9129,5,No,16,80,0,4,3,2,2,1,2,Below College,High,Medium,High,Excellent,High,Better
444,48,No,Travel_Rarely,163,Sales,2,Marketing,595,Female,37,2,Sales Executive,Married,4051,19658,2,No,14,80,1,14,2,9,7,6,7,Doctor,Medium,High,Very High,Excellent,Low,Better
445,55,No,Travel_Rarely,1117,Sales,18,Life Sciences,597,Female,83,4,Manager,Single,16835,9873,3,No,23,80,0,37,2,10,9,7,7,Doctor,Low,High,Medium,Outstanding,Very High,Better
446,41,No,Non-Travel,267,Sales,10,Life Sciences,599,Male,56,2,Sales Executive,Single,6230,13430,7,No,14,80,0,16,3,14,3,1,10,College,Very High,High,Very High,Excellent,Very High,Better
447,35,No,Travel_Rarely,619,Sales,1,Marketing,600,Male,85,2,Sales Executive,Married,4717,18659,9,No,11,80,0,15,2,11,9,6,9,Bachelor,Medium,High,High,Excellent,High,Better
448,40,No,Travel_Rarely,302,Research & Development,6,Life Sciences,601,Female,75,4,Manufacturing Director,Single,13237,20364,7,No,15,80,0,22,3,20,6,5,13,Bachelor,Medium,High,High,Excellent,High,Better
449,39,No,Travel_Frequently,443,Research & Development,8,Life Sciences,602,Female,48,1,Laboratory Technician,Married,3755,17872,1,No,11,80,1,8,3,8,3,0,7,Below College,High,High,High,Excellent,Low,Better
450,31,No,Travel_Rarely,828,Sales,2,Life Sciences,604,Male,77,2,Sales Executive,Single,6582,8346,4,Yes,13,80,0,10,2,6,5,0,5,Below College,Medium,High,Very High,Excellent,High,Best
451,42,No,Travel_Rarely,319,Research & Development,24,Medical,605,Male,56,3,Manufacturing Director,Married,7406,6950,1,Yes,21,80,1,10,5,10,9,5,8,Bachelor,Very High,High,Low,Outstanding,Very High,Good
452,45,No,Travel_Rarely,561,Sales,2,Other,606,Male,61,2,Sales Executive,Married,4805,16177,0,No,19,80,1,9,3,8,7,3,7,Bachelor,Very High,High,Medium,Excellent,Medium,Best
453,26,Yes,Travel_Frequently,426,Human Resources,17,Life Sciences,608,Female,58,1,Human Resources,Divorced,2741,22808,0,Yes,11,80,1,8,2,7,7,1,0,Master,Medium,High,High,Excellent,Medium,Good
454,29,No,Travel_Rarely,232,Research & Development,19,Technical Degree,611,Male,34,2,Manufacturing Director,Divorced,4262,22645,4,No,12,80,2,8,2,3,2,1,2,Bachelor,Very High,High,Very High,Excellent,Medium,Best
455,33,No,Travel_Rarely,922,Research & Development,1,Medical,612,Female,95,4,Research Director,Divorced,16184,22578,4,No,19,80,1,10,2,6,1,0,5,Doctor,Low,Very High,High,Excellent,High,Better
456,31,No,Travel_Rarely,688,Sales,7,Life Sciences,613,Male,44,3,Manager,Divorced,11557,25291,9,No,21,80,1,10,3,5,4,0,1,Bachelor,High,Medium,Very High,Outstanding,High,Good
457,18,Yes,Travel_Frequently,1306,Sales,5,Marketing,614,Male,69,1,Sales Representative,Single,1878,8059,1,Yes,14,80,0,0,3,0,0,0,0,Bachelor,Medium,High,Medium,Excellent,Very High,Better
458,40,No,Non-Travel,1094,Sales,28,Other,615,Male,58,3,Sales Executive,Divorced,10932,11373,3,No,15,80,1,20,2,1,0,0,1,Bachelor,High,Low,Low,Excellent,High,Better
459,41,No,Non-Travel,509,Research & Development,2,Other,616,Female,62,2,Healthcare Representative,Single,6811,2112,2,Yes,17,80,0,10,3,8,7,0,7,Master,Low,Medium,High,Excellent,Low,Better
460,26,No,Travel_Rarely,775,Sales,29,Medical,618,Male,45,2,Sales Executive,Divorced,4306,4267,5,No,12,80,2,8,5,0,0,0,0,College,Low,High,High,Excellent,Low,Better
461,35,No,Travel_Rarely,195,Sales,1,Medical,620,Female,80,2,Sales Executive,Single,4859,6698,1,No,16,80,0,5,3,5,4,0,3,Bachelor,Low,High,High,Excellent,Very High,Better
462,34,No,Travel_Rarely,258,Sales,21,Life Sciences,621,Male,74,2,Sales Executive,Single,5337,19921,1,No,12,80,0,10,3,10,7,5,7,Master,Very High,Very High,Very High,Excellent,Very High,Better
463,26,Yes,Travel_Rarely,471,Research & Development,24,Technical Degree,622,Male,66,1,Laboratory Technician,Single,2340,23213,1,Yes,18,80,0,1,3,1,0,0,0,Bachelor,High,Low,Very High,Excellent,Medium,Bad
464,37,No,Travel_Rarely,799,Research & Development,1,Technical Degree,623,Female,59,3,Manufacturing Director,Single,7491,23848,4,No,17,80,0,12,3,6,5,1,2,Bachelor,Medium,High,Very High,Excellent,Very High,Best
465,46,No,Travel_Frequently,1034,Research & Development,18,Medical,624,Female,86,3,Healthcare Representative,Married,10527,8984,5,No,11,80,0,28,3,2,2,1,2,Below College,Low,High,High,Excellent,Very High,Good
466,41,No,Travel_Rarely,1276,Sales,2,Life Sciences,625,Female,91,4,Manager,Married,16595,5626,7,No,16,80,1,22,2,18,16,11,8,Doctor,Medium,High,Low,Excellent,Medium,Better
467,37,No,Non-Travel,142,Sales,9,Medical,626,Male,69,3,Sales Executive,Divorced,8834,24666,1,No,13,80,1,9,6,9,5,7,7,Master,Low,High,Medium,Excellent,Very High,Better
468,52,No,Travel_Rarely,956,Research & Development,6,Technical Degree,630,Male,78,2,Research Scientist,Divorced,5577,22087,3,Yes,12,80,2,18,3,10,9,6,9,College,Very High,High,Low,Excellent,Medium,Better
469,32,Yes,Non-Travel,1474,Sales,11,Other,631,Male,60,2,Sales Executive,Married,4707,23914,8,No,12,80,0,6,2,4,2,1,2,Master,Very High,Very High,High,Excellent,Very High,Better
470,24,No,Travel_Frequently,535,Sales,24,Medical,632,Male,38,1,Sales Representative,Married,2400,5530,0,No,13,80,2,3,3,2,2,2,1,Bachelor,Very High,High,Very High,Excellent,High,Better
471,38,No,Travel_Rarely,1495,Research & Development,10,Medical,634,Female,76,2,Healthcare Representative,Married,9824,22174,3,No,19,80,1,18,4,1,0,0,0,Bachelor,High,High,High,Excellent,High,Better
472,37,No,Travel_Rarely,446,Research & Development,1,Life Sciences,635,Female,65,2,Manufacturing Director,Married,6447,15701,6,No,12,80,1,8,2,6,5,4,3,Master,Medium,High,Medium,Excellent,Medium,Good
473,49,No,Travel_Rarely,1245,Research & Development,18,Life Sciences,638,Male,58,5,Research Director,Divorced,19502,2125,1,Yes,17,80,1,31,5,31,9,0,9,Master,Very High,Medium,High,Excellent,High,Better
474,24,No,Travel_Rarely,691,Research & Development,23,Medical,639,Male,89,1,Research Scientist,Married,2725,21630,1,Yes,11,80,2,6,3,6,5,1,4,Bachelor,Medium,Very High,Very High,Excellent,Medium,Better
475,26,No,Travel_Rarely,703,Sales,28,Marketing,641,Male,66,2,Sales Executive,Married,6272,7428,1,No,20,80,2,6,5,5,3,1,4,College,Low,High,Medium,Outstanding,Very High,Best
476,24,No,Travel_Rarely,823,Research & Development,17,Other,643,Male,94,1,Laboratory Technician,Married,2127,9100,1,No,21,80,1,1,2,1,0,0,0,College,Very High,Medium,Medium,Outstanding,Very High,Better
477,50,No,Travel_Frequently,1246,Human Resources,3,Medical,644,Male,99,5,Manager,Married,18200,7999,1,No,11,80,1,32,2,32,5,10,7,Bachelor,Low,High,Medium,Excellent,High,Better
478,25,No,Travel_Rarely,622,Sales,13,Medical,645,Male,40,1,Sales Representative,Married,2096,26376,1,No,11,80,0,7,1,7,4,0,6,Below College,Medium,High,High,Excellent,High,Better
479,24,Yes,Travel_Frequently,1287,Research & Development,7,Life Sciences,647,Female,55,1,Laboratory Technician,Married,2886,14168,1,Yes,16,80,1,6,4,6,3,1,2,Bachelor,Low,High,High,Excellent,Very High,Better
480,30,Yes,Travel_Frequently,448,Sales,12,Life Sciences,648,Male,74,1,Sales Representative,Married,2033,14470,1,No,18,80,1,1,2,1,0,0,0,Master,Medium,Medium,Low,Excellent,High,Best
481,34,No,Travel_Rarely,254,Research & Development,1,Life Sciences,649,Male,83,1,Research Scientist,Married,3622,22794,1,Yes,13,80,1,6,3,6,5,1,3,College,Medium,Medium,Very High,Excellent,Very High,Better
482,31,Yes,Travel_Rarely,1365,Sales,13,Medical,650,Male,46,2,Sales Executive,Divorced,4233,11512,2,No,17,80,0,9,2,3,1,1,2,Master,Medium,High,Low,Excellent,High,Bad
483,35,No,Travel_Rarely,538,Research & Development,25,Other,652,Male,54,2,Laboratory Technician,Single,3681,14004,4,No,14,80,0,9,3,3,2,0,2,College,Low,Medium,Very High,Excellent,Very High,Better
484,31,No,Travel_Rarely,525,Sales,6,Medical,653,Male,66,2,Sales Executive,Divorced,5460,6219,4,No,22,80,2,13,4,7,7,5,7,Master,Low,Very High,Very High,Outstanding,Very High,Best
485,27,No,Travel_Rarely,798,Research & Development,6,Medical,655,Female,66,1,Research Scientist,Divorced,2187,5013,0,No,12,80,2,6,5,5,3,0,3,Master,Low,Medium,High,Excellent,High,Good
486,37,No,Travel_Rarely,558,Sales,2,Marketing,656,Male,75,2,Sales Executive,Married,9602,3010,4,Yes,11,80,1,17,3,3,0,1,0,Bachelor,Very High,High,High,Excellent,High,Good
487,20,No,Travel_Rarely,959,Research & Development,1,Life Sciences,657,Female,83,1,Research Scientist,Single,2836,11757,1,No,13,80,0,1,0,1,0,0,0,Bachelor,Very High,Medium,Medium,Excellent,Very High,Best
488,42,No,Travel_Rarely,622,Research & Development,2,Life Sciences,659,Female,81,2,Healthcare Representative,Married,4089,5718,1,No,13,80,2,10,4,10,2,2,2,Master,High,High,Very High,Excellent,Medium,Better
489,43,No,Travel_Rarely,782,Research & Development,6,Other,661,Male,50,4,Research Director,Divorced,16627,2671,4,Yes,14,80,1,21,3,1,0,0,0,Master,Medium,Medium,Very High,Excellent,High,Good
490,38,No,Travel_Rarely,362,Research & Development,1,Life Sciences,662,Female,43,1,Research Scientist,Single,2619,14561,3,No,17,80,0,8,3,0,0,0,0,Below College,High,High,Low,Excellent,Very High,Good
